System Properties:																																												
Operating System:	 Microsoft Windows NT 6.0.6001 Service Pack 1																																											
System User Name:	 Tobii																																											
Machine Name:	 MOUNTDOOM																																											
																																												
Data properties:																																												
																																												
Recording name:	 Rec 25																																											
Recording date:	 7/9/2009																																											
Recording time:	 5:54:17 PM																																											
Recording resolution:	 1280 x 800																																											
																																												
Export date:	 7/13/2009																																											
Export time:	 12:49:19 PM																																											
																																												
Participant:	 P1																																											
Filter settings:																																												
																																												
Eye: Average																																												
Validity: Normal																																												
Fixation filter: Tobii fixation filter																																												
Fixation radius: 35																																												
																																												
Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	AudioSampleNumber		
0																					MovieStart	128	0	0	colorbars_Final.avi																	
1468	17:54:18.468	00:00:01.468	87	506.6268	309.509700	0.647580	0.404310	705.790300	2.444759	0	503.9306	305.722200	0.488341	0.402080	709.165600	2.677233	0	9	505.000000	308						colorbars_Final.avi	0	1280	800	0	0	504	314	383	0	Content		505.000000	308	1468083	2488912968	294548
1485	17:54:18.485	00:00:01.484	88	501.7366	311.808000	0.647659	0.404346	705.868600	2.377442	0	507.0494	331.994300	0.488425	0.402104	708.942200	2.710206	0	9	504.000000	322						colorbars_Final.avi	0	1280	800	0	0	504	314	383	0	Content		504.000000	322	1484706	2488929591	295346
1501	17:54:18.501	00:00:01.501	89	508.8208	313.807300	0.647739	0.404368	706.012000	2.398561	0	498.8054	326.051100	0.488467	0.402107	708.820400	2.676766	0	9	504.000000	320						colorbars_Final.avi	0	1280	800	0	0	504	314	383	0	Content		504.000000	320	1501330	2488946215	296144
1518	17:54:18.518	00:00:01.517	90	503.6801	302.951600	0.647780	0.404377	706.045400	2.384362	0	510.8212	332.283500	0.488505	0.402112	708.779200	2.676392	0	9	507.000000	318						colorbars_Final.avi	0	1280	800	0	0	504	314	383	0	Content		507.000000	318	1517952	2488962837	296941
1535	17:54:18.535	00:00:01.534	91	493.3214	309.006600	0.647810	0.404425	705.994300	2.382477	0	510.1519	335.991800	0.488543	0.402150	708.756000	2.689806	0	9	502.000000	322						colorbars_Final.avi	0	1280	800	0	0	504	314	383	0	Content		502.000000	322	1534697	2488979582	297745
1551	17:54:18.551	00:00:01.551	92	513.2103	324.939100	0.647842	0.404466	705.968900	2.439432	0	501.7752	319.889200	0.488566	0.402164	708.778600	2.639387	0	9	507.000000	322						colorbars_Final.avi	0	1280	800	0	0	504	314	383	0	Content		507.000000	322	1551323	2488996208	298543
1568	17:54:18.568	00:00:01.567	93	512.6772	283.626300	0.647887	0.404468	705.814300	2.318321	0	504.3578	329.963000	0.488611	0.402110	708.783500	2.665384	0	9	509.000000	307						colorbars_Final.avi	0	1280	800	0	0	504	314	383	0	Content		509.000000	307	1567944	2489012829	299341
1585	17:54:18.585	00:00:01.584	94	516.2567	298.020300	0.647690	0.404441	705.582600	2.352595	0	524.5887	324.099400	0.488449	0.402147	708.928600	2.643854	0	10	520.000000	311						colorbars_Final.avi	0	1280	800	0	0	617	317	267	0	Content		520.000000	311	1584567	2489029452	300139
1601	17:54:18.601	00:00:01.601	95	589.224	307.535700	0.647134	0.404392	705.839400	2.396018	0	608.3507	311.973300	0.487878	0.402133	709.295800	2.650586	0	10	599.000000	310						colorbars_Final.avi	0	1280	800	0	0	617	317	267	0	Content		599.000000	310	1601311	2489046196	300943
1618	17:54:18.618	00:00:01.617	96	611.1342	330.691400	0.647025	0.404393	705.740200	2.396304	0	620.718	327.193200	0.487815	0.402174	709.440800	2.636635	0	10	616.000000	329						colorbars_Final.avi	0	1280	800	0	0	617	317	267	0	Content		616.000000	329	1617932	2489062817	301740
1635	17:54:18.635	00:00:01.634	97	614.0652	330.498700	0.647049	0.404386	705.737800	2.432768	0	621.5087	326.885200	0.487844	0.402140	709.353800	2.627415	0	10	618.000000	329						colorbars_Final.avi	0	1280	800	0	0	617	317	267	0	Content		618.000000	329	1634558	2489079443	302538
1651	17:54:18.651	00:00:01.651	98	618.2278	332.696700	0.647062	0.404378	705.723900	2.392277	0	613.7419	320.466900	0.487838	0.402101	709.384100	2.608020	0	10	616.000000	327						colorbars_Final.avi	0	1280	800	0	0	617	317	267	0	Content		616.000000	327	1651181	2489096066	303336
1668	17:54:18.668	00:00:01.667	99	599.7309	321.693500	0.647052	0.404369	705.737500	2.372915	0	617.6804	314.321800	0.487834	0.402100	709.369700	2.607258	0	10	609.000000	318						colorbars_Final.avi	0	1280	800	0	0	617	317	267	0	Content		609.000000	318	1667931	2489112816	304140
1685	17:54:18.685	00:00:01.684	100	617.4437	332.308100	0.647030	0.404338	705.663100	2.368798	0	610.9415	325.653200	0.487801	0.402048	709.339400	2.622602	0	10	614.000000	329						colorbars_Final.avi	0	1280	800	0	0	617	317	267	0	Content		614.000000	329	1684567	2489129452	304939
1701	17:54:18.701	00:00:01.701	101	617.8674	282.081800	0.647004	0.404289	705.637900	2.295052	0	613.1517	341.900100	0.487775	0.401994	709.381500	2.677067	0	10	616.000000	312						colorbars_Final.avi	0	1280	800	0	0	617	317	267	0	Content		616.000000	312	1701177	2489146062	305736
1718	17:54:18.718	00:00:01.717	102	619.1431	302.455400	0.646976	0.404232	705.578200	2.383777	0	616.9297	333.344000	0.487718	0.401961	709.145200	2.693060	0	10	618.000000	318						colorbars_Final.avi	0	1280	800	0	0	617	317	267	0	Content		618.000000	318	1717802	2489162687	306534
1735	17:54:18.735	00:00:01.734	103	621.4741	325.550300	0.646949	0.404216	705.598200	2.385867	0	613.5091	322.134000	0.487686	0.401956	709.085800	2.658932	0	10	617.000000	324						colorbars_Final.avi	0	1280	800	0	0	617	317	267	0	Content		617.000000	324	1734548	2489179433	307338
1751	17:54:18.751	00:00:01.751	104	637.0672	301.339400	0.646936	0.404175	705.635100	2.394889	0	623.5433	311.497300	0.487652	0.401927	709.031600	2.652843	0	10	630.000000	306						colorbars_Final.avi	0	1280	800	0	0	617	317	267	0	Content		630.000000	306	1751173	2489196058	308136
1768	17:54:18.768	00:00:01.767	105	623.8168	298.812400	0.646902	0.404031	705.743700	2.325551	0	616.6036	317.432000	0.487619	0.401900	708.997600	2.641124	0	10	620.000000	308						colorbars_Final.avi	0	1280	800	0	0	617	317	267	0	Content		620.000000	308	1767797	2489212682	308934
1784	17:54:18.784	00:00:01.784	106	624.2228	328.259600	0.646889	0.404015	705.791300	2.432045	0	623.1421	315.980000	0.487587	0.401892	708.935900	2.653590	0	10	624.000000	322						colorbars_Final.avi	0	1280	800	0	0	617	317	267	0	Content		624.000000	322	1784418	2489229303	309732
1801	17:54:18.801	00:00:01.801	107	623.4524	295.540700	0.646880	0.403994	705.823100	2.393298	0	617.9196	307.971400	0.487560	0.401878	708.876200	2.637489	0	10	621.000000	302						colorbars_Final.avi	0	1280	800	0	0	617	317	267	0	Content		621.000000	302	1801167	2489246052	310535
1818	17:54:18.818	00:00:01.817	108	622.3407	314.010000	0.646877	0.403856	705.819600	2.402430	0	634.7903	315.435900	0.487545	0.401696	708.939300	2.663893	0	10	629.000000	315						colorbars_Final.avi	0	1280	800	0	0	617	317	267	0	Content		629.000000	315	1817792	2489262677	311333
1834	17:54:18.834	00:00:01.834	109	626.1472	323.777300	0.646875	0.403557	705.830200	2.405011	0	618.7408	308.475500	0.487688	0.401377	709.540100	2.603641	0	10	622.000000	316						colorbars_Final.avi	0	1280	800	0	0	617	317	267	0	Content		622.000000	316	1834426	2489279311	312132
1851	17:54:18.851	00:00:01.851	110	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4		0.000000	0						colorbars_Final.avi	0	1280	800	0	0				0	Content		0.000000	0	1851083	2489295968	312931
1868	17:54:18.868	00:00:01.868	111	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4		0.000000	0						colorbars_Final.avi	0	1280	800	0	0				0	Content		0.000000	0	1868002	2489312887	313743
1885	17:54:18.885	00:00:01.884	112	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4		0.000000	0						colorbars_Final.avi	0	1280	800	0	0				0	Content		0.000000	0	1884624	2489329509	314541
1901	17:54:18.901	00:00:01.901	113	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4		0.000000	0						colorbars_Final.avi	0	1280	800	0	0				0	Content		0.000000	0	1901262	2489346147	315340
1918	17:54:18.918	00:00:01.917	114	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4		0.000000	0						colorbars_Final.avi	0	1280	800	0	0				0	Content		0.000000	0	1917874	2489362759	316137
1935	17:54:18.935	00:00:01.934	115	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4		0.000000	0						colorbars_Final.avi	0	1280	800	0	0				0	Content		0.000000	0	1934623	2489379508	316941
1951	17:54:18.951	00:00:01.951	116	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4		0.000000	0						colorbars_Final.avi	0	1280	800	0	0				0	Content		0.000000	0	1951258	2489396143	317740
1968	17:54:18.968	00:00:01.967	117	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4		0.000000	0						colorbars_Final.avi	0	1280	800	0	0				0	Content		0.000000	0	1967878	2489412763	318537
1985	17:54:18.985	00:00:01.984	118	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4		0.000000	0						colorbars_Final.avi	0	1280	800	0	0				0	Content		0.000000	0	1984547	2489429432	319338
2001	17:54:19.001	00:00:02.001	119	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4		0.000000	0						colorbars_Final.avi	0	1280	800	0	0				0	Content		0.000000	0	2001212	2489446097	320137
2018	17:54:19.018	00:00:02.017	120	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4		0.000000	0						colorbars_Final.avi	0	1280	800	0	0				0	Content		0.000000	0	2017881	2489462766	320938
2035	17:54:19.035	00:00:02.034	121	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4		0.000000	0						colorbars_Final.avi	0	1280	800	0	0				0	Content		0.000000	0	2034547	2489479432	321737
2051	17:54:19.051	00:00:02.051	122	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4		0.000000	0						colorbars_Final.avi	0	1280	800	0	0				0	Content		0.000000	0	2051216	2489496101	322538
2068	17:54:19.068	00:00:02.067	123	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4	-1280	-800.000000	-1.000000	-1.000000	-1.000000	-1.000000	4		0.000000	0						colorbars_Final.avi	0	1280	800	0	0				0	Content		0.000000	0	2067885	2489512770	323338
2085	17:54:19.085	00:00:02.084	124	645.9839	346.446300	0.646985	0.403786	705.843800	2.524367	0	626.8143	351.027200	0.487453	0.401415	709.159200	2.756406	0	11	636.000000	349						colorbars_Final.avi	0	1280	800	0	0	635	356	316	0	Content		636.000000	349	2084501	2489529386	324135
2101	17:54:19.101	00:00:02.101	125	635.5129	322.426400	0.646965	0.403936	705.740800	2.470466	0	635.8106	378.728500	0.487421	0.401613	709.224600	2.818535	0	11	636.000000	351						colorbars_Final.avi	0	1280	800	0	0	635	356	316	0	Content		636.000000	351	2101124	2489546009	324933
2118	17:54:19.118	00:00:02.117	126	640.5673	315.920400	0.646942	0.404106	705.708300	2.464883	0	626.4608	351.207300	0.487378	0.401770	709.183200	2.776187	0	11	634.000000	334						colorbars_Final.avi	0	1280	800	0	0	635	356	316	0	Content		634.000000	334	2117872	2489562757	325737
2134	17:54:19.134	00:00:02.134	127	633.8216	363.628800	0.646869	0.403987	705.891200	2.544765	0	626.3923	361.069300	0.487304	0.401858	709.396200	2.803634	0	11	630.000000	362						colorbars_Final.avi	0	1280	800	0	0	635	356	316	0	Content		630.000000	362	2134497	2489579382	326535
2151	17:54:19.151	00:00:02.151	128	635.559	348.249500	0.646811	0.403984	706.071800	2.511449	0	634.3091	350.331900	0.487250	0.401915	709.418300	2.779024	0	11	635.000000	349						colorbars_Final.avi	0	1280	800	0	0	635	356	316	0	Content		635.000000	349	2151119	2489596004	327333
2168	17:54:19.168	00:00:02.167	129	644.8961	358.323900	0.646780	0.404031	706.129700	2.554293	0	634.7968	342.001000	0.487208	0.402010	709.408200	2.756671	0	11	640.000000	350						colorbars_Final.avi	0	1280	800	0	0	635	356	316	0	Content		640.000000	350	2167742	2489612627	328131
2184	17:54:19.184	00:00:02.184	130	634.6586	329.541700	0.646746	0.404074	706.231900	2.498629	0	625.4037	377.453300	0.487172	0.402031	709.217100	2.882533	0	11	630.000000	353						colorbars_Final.avi	0	1280	800	0	0	635	356	316	0	Content		630.000000	353	2184492	2489629377	328935
2201	17:54:19.201	00:00:02.201	131	639.1828	343.296700	0.646736	0.404075	706.339500	2.550752	0	625.368	379.968800	0.487164	0.402050	709.230600	2.865811	0	11	632.000000	362						colorbars_Final.avi	0	1280	800	0	0	635	356	316	0	Content		632.000000	362	2201114	2489645999	329733
2218	17:54:19.218	00:00:02.217	132	634.2933	350.090500	0.646764	0.404085	706.464000	2.576814	0	644.6967	347.699300	0.487206	0.402078	709.436600	2.808290	0	11	639.000000	349						colorbars_Final.avi	0	1280	800	0	0	635	356	316	0	Content		639.000000	349	2217743	2489662628	330531
2234	17:54:19.234	00:00:02.234	133	643.1232	337.799700	0.646791	0.404055	706.323300	2.597231	0	632.0571	370.542200	0.487244	0.402012	709.510100	2.880367	0	11	638.000000	354						colorbars_Final.avi	0	1280	800	0	0	635	356	316	0	Content		638.000000	354	2234367	2489679252	331329
2251	17:54:19.251	00:00:02.251	134	635.5715	344.617100	0.646834	0.404015	706.300800	2.582143	0	632.1265	340.699600	0.487289	0.401962	709.509500	2.878954	0	11	634.000000	343						colorbars_Final.avi	0	1280	800	0	0	635	356	316	0	Content		634.000000	343	2251118	2489696003	332133
2268	17:54:19.268	00:00:02.267	135	639.2504	346.612600	0.646874	0.404094	706.074200	2.666555	0	633.4561	373.065000	0.487351	0.401924	709.575900	2.977475	0	11	636.000000	360						colorbars_Final.avi	0	1280	800	0	0	635	356	316	0	Content		636.000000	360	2267743	2489712628	332931
2284	17:54:19.284	00:00:02.284	136	639.4199	355.688200	0.646940	0.403949	706.006000	2.645181	0	635.1337	352.734500	0.487426	0.401874	709.396400	2.922450	0	11	637.000000	354						colorbars_Final.avi	0	1280	800	0	0	635	356	316	0	Content		637.000000	354	2284369	2489729254	333729
2301	17:54:19.301	00:00:02.300	137	638.9035	343.367600	0.647003	0.403792	706.141800	2.663138	0	629.1331	377.727300	0.487461	0.401747	709.385600	2.986807	0	11	634.000000	361						colorbars_Final.avi	0	1280	800	0	0	635	356	316	0	Content		634.000000	361	2300994	2489745879	334527
2318	17:54:19.318	00:00:02.317	138	640.9989	377.953800	0.647013	0.403795	705.911600	2.707045	0	627.8074	377.426100	0.487496	0.401665	709.291200	2.982703	0	11	634.000000	378						colorbars_Final.avi	0	1280	800	0	0	635	356	316	0	Content		634.000000	378	2317742	2489762627	335331
2334	17:54:19.334	00:00:02.334	139	627.1449	347.524200	0.647019	0.403697	706.054000	2.666538	0	639.5888	370.935800	0.487521	0.401614	709.265300	2.987585	0	11	633.000000	359						colorbars_Final.avi	0	1280	800	0	0	635	356	316	0	Content		633.000000	359	2334368	2489779253	336129
2351	17:54:19.351	00:00:02.350	140	633.3856	373.649500	0.647028	0.403592	706.030900	2.682366	0	634.0252	382.565200	0.487534	0.401464	709.372500	3.026071	0	11	634.000000	378						colorbars_Final.avi	0	1280	800	0	0	635	356	316	0	Content		634.000000	378	2350993	2489795878	336927
2368	17:54:19.368	00:00:02.367	141	629.0975	345.033400	0.647057	0.403544	706.066800	2.688125	0	643.7365	375.327500	0.487600	0.401337	709.261400	2.983086	0	11	636.000000	360						colorbars_Final.avi	0	1280	800	0	0	635	356	316	0	Content		636.000000	360	2367617	2489812502	337725
2384	17:54:19.384	00:00:02.384	142	647.4728	376.933300	0.647108	0.403516	706.101000	2.729390	0	637.3976	368.954500	0.487637	0.401344	709.337500	3.007647	0	11	642.000000	373						colorbars_Final.avi	0	1280	800	0	0	635	356	316	0	Content		642.000000	373	2384369	2489829254	338529
2401	17:54:19.401	00:00:02.400	143	652.6443	369.785200	0.646942	0.403489	705.712300	2.662616	0	651.0503	371.856500	0.487444	0.401384	709.260300	2.957337	0	12	652.000000	371						colorbars_Final.avi	0	1280	800	0	0	728	367	200	0	Content		652.000000	371	2400995	2489845880	339327
2418	17:54:19.418	00:00:02.417	144	735.0357	364.075700	0.646532	0.403569	705.962300	2.640863	0	728.629	373.138300	0.487042	0.401571	709.684300	2.958069	0	12	732.000000	369						colorbars_Final.avi	0	1280	800	0	0	728	367	200	0	Content		732.000000	369	2417617	2489862502	340124
2434	17:54:19.434	00:00:02.434	145	735.374	361.771400	0.646514	0.403670	705.937300	2.616765	0	728.329	381.252300	0.487088	0.401612	709.457800	2.926202	0	12	732.000000	372						colorbars_Final.avi	0	1280	800	0	0	728	367	200	0	Content		732.000000	372	2434244	2489879129	340923
2451	17:54:19.451	00:00:02.450	146	717.5974	361.755100	0.646564	0.403736	705.865500	2.622870	0	731.6466	372.531200	0.487127	0.401611	709.431500	2.913669	0	12	725.000000	367						colorbars_Final.avi	0	1280	800	0	0	728	367	200	0	Content		725.000000	367	2450991	2489895876	341726
2468	17:54:19.468	00:00:02.467	147	726.8745	350.555600	0.646558	0.403751	705.939600	2.598942	0	732.8275	367.650500	0.487134	0.401608	709.328900	2.879292	0	12	730.000000	359						colorbars_Final.avi	0	1280	800	0	0	728	367	200	0	Content		730.000000	359	2467614	2489912499	342524
2484	17:54:19.484	00:00:02.484	148	727.5312	351.506300	0.646521	0.403789	705.832700	2.558254	0	725.6895	363.732200	0.487106	0.401727	709.186600	2.889880	0	12	727.000000	358						colorbars_Final.avi	0	1280	800	0	0	728	367	200	0	Content		727.000000	358	2484241	2489929126	343322
2501	17:54:19.501	00:00:02.500	149	726.3317	327.981000	0.646476	0.404056	705.722200	2.542003	0	729.5519	376.631300	0.487086	0.401846	709.146800	2.850450	0	12	728.000000	352						colorbars_Final.avi	0	1280	800	0	0	728	367	200	0	Content		728.000000	352	2500990	2489945875	344126
2518	17:54:19.518	00:00:02.517	150	727.4321	360.323400	0.646447	0.404024	705.617400	2.555346	0	733.4546	368.901200	0.487044	0.401949	709.327700	2.854423	0	12	730.000000	365						colorbars_Final.avi	0	1280	800	0	0	728	367	200	0	Content		730.000000	365	2517611	2489962496	344924
2534	17:54:19.534	00:00:02.534	151	728.1275	367.190600	0.646408	0.403844	705.584000	2.536843	0	727.7443	378.567900	0.486978	0.401922	709.422200	2.839262	0	12	728.000000	373						colorbars_Final.avi	0	1280	800	0	0	728	367	200	0	Content		728.000000	373	2534234	2489979119	345722
2551	17:54:19.551	00:00:02.550	152	736.0114	387.039000	0.646355	0.403924	705.538200	2.586277	0	716.3971	357.315600	0.486920	0.402038	709.366700	2.777410	0	12	726.000000	372						colorbars_Final.avi	0	1280	800	0	0	728	367	200	0	Content		726.000000	372	2550860	2489995745	346520
2568	17:54:19.568	00:00:02.567	153	721.8301	359.832400	0.646286	0.404164	705.829500	2.524924	0	734.7311	373.476300	0.486868	0.402158	709.313200	2.768930	0	12	728.000000	367						colorbars_Final.avi	0	1280	800	0	0	728	367	200	0	Content		728.000000	367	2567608	2490012493	347324
2584	17:54:19.584	00:00:02.584	154	728.9948	363.323500	0.646207	0.404171	706.254800	2.566670	0	730.1297	377.743300	0.486778	0.402188	709.639300	2.799533	0	12	730.000000	371						colorbars_Final.avi	0	1280	800	0	0	728	367	200	0	Content		730.000000	371	2584233	2490029118	348122
2601	17:54:19.601	00:00:02.600	155	601.4233	342.547700	0.646861	0.404208	706.148000	2.533381	0	629.9482	347.433500	0.487400	0.402195	709.192300	2.766762	0	13	616.000000	345						colorbars_Final.avi	0	1280	800	0	0	477	322	367	0	Content		616.000000	345	2600858	2490045743	348920
2617	17:54:19.617	00:00:02.617	156	506.3596	340.345600	0.647456	0.404195	705.743800	2.518799	0	519.8255	344.370600	0.488166	0.402112	709.561300	2.775128	0	13	513.000000	342						colorbars_Final.avi	0	1280	800	0	0	477	322	367	0	Content		513.000000	342	2617482	2490062367	349718
2634	17:54:19.634	00:00:02.634	157	470.641	338.912500	0.647726	0.404033	706.470300	2.519449	0	479.5482	332.792000	0.488488	0.402045	709.196600	2.750655	0	13	475.000000	336						colorbars_Final.avi	0	1280	800	0	0	477	322	367	0	Content		475.000000	336	2634230	2490079115	350522
2651	17:54:19.651	00:00:02.650	158	465.6099	319.288400	0.647651	0.403919	706.476700	2.495317	0	488.6556	324.026800	0.488400	0.401940	709.628400	2.809682	0	13	477.000000	322						colorbars_Final.avi	0	1280	800	0	0	477	322	367	0	Content		477.000000	322	2650855	2490095740	351320
2667	17:54:19.667	00:00:02.667	159	479.8105	311.346500	0.647660	0.403888	706.502200	2.458056	0	488.9454	320.266900	0.488364	0.401983	709.720900	2.796034	0	13	484.000000	316						colorbars_Final.avi	0	1280	800	0	0	477	322	367	0	Content		484.000000	316	2667481	2490112366	352118
2684	17:54:19.684	00:00:02.684	160	473.1187	318.006700	0.647654	0.403827	706.393700	2.461045	0	488.0472	324.698700	0.488367	0.401883	709.662700	2.797596	0	13	481.000000	321						colorbars_Final.avi	0	1280	800	0	0	477	322	367	0	Content		481.000000	321	2684104	2490128989	352916
2701	17:54:19.701	00:00:02.700	161	479.4534	322.348900	0.647668	0.403740	706.403900	2.505206	0	476.2778	332.046600	0.488363	0.401884	709.830700	2.817801	0	13	478.000000	327						colorbars_Final.avi	0	1280	800	0	0	477	322	367	0	Content		478.000000	327	2700870	2490145755	353720
2717	17:54:19.717	00:00:02.717	162	474.2056	323.740500	0.647721	0.403609	706.533300	2.427855	0	480.0275	331.261500	0.488370	0.401712	709.786700	2.792252	0	13	477.000000	328						colorbars_Final.avi	0	1280	800	0	0	477	322	367	0	Content		477.000000	328	2717481	2490162366	354518
2734	17:54:19.734	00:00:02.734	163	474.3872	304.509300	0.647760	0.403579	706.592000	2.399700	0	478.5068	323.566600	0.488405	0.401652	709.810100	2.733004	0	13	476.000000	314						colorbars_Final.avi	0	1280	800	0	0	477	322	367	0	Content		476.000000	314	2734107	2490178992	355316
2751	17:54:19.751	00:00:02.750	164	470.5778	320.754400	0.647813	0.403606	706.579200	2.437259	0	478.097	314.544300	0.488465	0.401623	709.519800	2.703914	0	13	474.000000	318						colorbars_Final.avi	0	1280	800	0	0	477	322	367	0	Content		474.000000	318	2750732	2490195617	356114
